date,location_id,latitude,longitude,city,region,year,month,day,day_of_week,is_weekend,is_holiday,temperature,gdp_growth,inflation_rate,workforce_demand,demand_lag_1,demand_lag_7,demand_lag_30,demand_rolling_7,demand_rolling_30,demand_rolling_90,quarter,week_of_year,days_from_start,temp_season_interaction,region_season_interaction,gdp_ma_30,inflation_ma_30,distance_from_delhi,business_count,traffic_density,avg_speed_kmph,population_density,avg_income,employment_rate,business_per_1k_population,economic_activity_index,accessibility_score,location_encoded,city_encoded,region_encoded
2022-04-21,LOC_001,28.6139,77.209,New Delhi,North,2022,4,21,3,0,0,29.9,0.0393,0.0396,33,40.0,21.0,28.0,36.0,29.0,28.011111111111113,2,16,110,119.6,4,0.06043333333333333,0.03943666666666666,0.0,407,0.5703130235800966,27,11320,45000,0.68,35.95,124.54,0.416,0,8,1
2022-04-22,LOC_001,28.6139,77.209,New Delhi,North,2022,4,22,4,0,0,32.0,0.0637,0.0353,22,33.0,59.0,22.0,30.714285714285715,29.0,28.022222222222222,2,16,111,128.0,4,0.06017000000000001,0.03914666666666667,0.0,452,0.41229167682742596,33,11320,45000,0.68,39.93,138.31,0.276,0,8,1
2022-04-23,LOC_001,28.6139,77.209,New Delhi,North,2022,4,23,5,1,0,26.8,0.0594,0.0448,19,22.0,30.0,31.0,29.142857142857142,28.6,27.988888888888887,2,16,112,107.2,4,0.06015333333333333,0.03945666666666667,0.0,408,0.5536710479059421,27,11320,45000,0.68,36.04,124.85,0.404,0,8,1
2022-04-24,LOC_001,28.6139,77.209,New Delhi,North,2022,4,24,6,1,0,31.5,0.0547,0.036,17,19.0,24.0,28.0,28.142857142857142,28.233333333333334,27.833333333333332,2,16,113,126.0,4,0.059649999999999995,0.03934666666666667,0.0,475,0.5740426094667015,27,11320,45000,0.68,41.96,145.35,0.419,0,8,1
2022-04-25,LOC_001,28.6139,77.209,New Delhi,North,2022,4,25,0,0,0,26.9,0.0545,0.034,30,17.0,37.0,24.0,27.142857142857142,28.433333333333334,27.744444444444444,2,17,114,107.6,4,0.05933,0.039240000000000004,0.0,469,0.48357728958619745,30,11320,45000,0.68,41.43,143.51,0.339,0,8,1
2022-04-26,LOC_001,28.6139,77.209,New Delhi,North,2022,4,26,1,0,1,30.1,0.053,0.0411,63,30.0,29.0,16.0,32.0,30.0,28.022222222222222,2,17,115,120.4,4,0.05901666666666667,0.03936,0.0,476,0.7894754074434893,18,11320,45000,0.68,42.05,145.66,0.647,0,8,1
2022-04-27,LOC_001,28.6139,77.209,New Delhi,North,2022,4,27,2,0,0,29.3,0.0661,0.0438,30,63.0,40.0,25.0,30.571428571428573,30.166666666666668,27.966666666666665,2,17,116,117.2,4,0.05970333333333333,0.03972,0.0,435,0.541032535287654,28,11320,45000,0.68,38.43,133.11,0.39,0,8,1
2022-04-28,LOC_001,28.6139,77.209,New Delhi,North,2022,4,28,3,0,0,28.3,0.0572,0.0285,27,30.0,33.0,24.0,29.714285714285715,30.266666666666666,27.844444444444445,2,17,117,113.2,4,0.05950666666666667,0.03909,0.0,437,0.583963156770054,26,11320,45000,0.68,38.6,133.72,0.432,0,8,1
2022-04-29,LOC_001,28.6139,77.209,New Delhi,North,2022,4,29,4,0,0,34.1,0.0764,0.0388,21,27.0,22.0,32.0,29.571428571428573,29.9,27.8,2,17,118,136.4,4,0.06006,0.039216666666666664,0.0,447,0.6273736022876546,24,11320,45000,0.68,39.49,136.78,0.477,0,8,1
2022-04-30,LOC_001,28.6139,77.209,New Delhi,North,2022,4,30,5,1,0,30.9,0.0908,0.0456,24,21.0,19.0,27.0,30.285714285714285,29.8,27.788888888888888,2,17,119,123.6,4,0.060980000000000006,0.03954,0.0,429,0.6005452738196375,25,11320,45000,0.68,37.9,131.27,0.45,0,8,1
2022-05-01,LOC_001,28.6139,77.209,New Delhi,North,2022,5,1,6,1,1,30.1,0.0439,0.041,31,24.0,17.0,50.0,32.285714285714285,29.166666666666668,27.677777777777777,2,17,120,150.5,5,0.06048,0.03950666666666667,0.0,424,0.6189755582361949,25,11320,45000,0.68,37.46,129.74,0.464,0,8,1
2022-05-02,LOC_001,28.6139,77.209,New Delhi,North,2022,5,2,0,0,0,28.7,0.0535,0.0346,26,31.0,30.0,24.0,31.714285714285715,29.233333333333334,27.455555555555556,2,18,121,143.5,5,0.06019,0.039323333333333335,0.0,444,0.3648600509007296,35,11320,45000,0.68,39.22,135.86,0.237,0,8,1
2022-05-03,LOC_001,28.6139,77.209,New Delhi,North,2022,5,3,1,0,0,35.6,0.0599,0.0474,40,26.0,63.0,22.0,28.428571428571427,29.833333333333332,27.58888888888889,2,18,122,178.0,5,0.060180000000000004,0.03948666666666667,0.0,496,0.5108315830696126,29,11320,45000,0.68,43.82,151.78,0.363,0,8,1
2022-05-04,LOC_001,28.6139,77.209,New Delhi,North,2022,5,4,2,0,0,30.4,0.0752,0.0427,31,40.0,30.0,39.0,28.571428571428573,29.566666666666666,27.68888888888889,2,18,123,152.0,5,0.059969999999999996,0.039703333333333334,0.0,484,0.7019154264912943,21,11320,45000,0.68,42.76,148.1,0.555,0,8,1
2022-05-05,LOC_001,28.6139,77.209,New Delhi,North,2022,5,5,3,0,0,32.4,0.0512,0.0331,24,31.0,27.0,36.0,28.142857142857142,29.166666666666668,27.7,2,18,124,162.0,5,0.05894666666666667,0.03960666666666667,0.0,472,0.685572420313434,22,11320,45000,0.68,41.7,144.43,0.535,0,8,1
2022-05-06,LOC_001,28.6139,77.209,New Delhi,North,2022,5,6,4,0,0,38.7,0.046,0.0428,36,24.0,21.0,25.0,30.285714285714285,29.533333333333335,27.877777777777776,2,18,125,193.5,5,0.05918666666666667,0.039786666666666665,0.0,426,0.7095920149536252,21,11320,45000,0.68,37.63,130.36,0.561,0,8,1
2022-05-07,LOC_001,28.6139,77.209,New Delhi,North,2022,5,7,5,1,0,31.5,0.0541,0.0357,18,36.0,24.0,26.0,29.428571428571427,29.266666666666666,27.855555555555554,2,18,126,157.5,5,0.05887666666666667,0.03933,0.0,459,0.6677780530240793,23,11320,45000,0.68,40.55,140.45,0.514,0,8,1
2022-05-08,LOC_001,28.6139,77.209,New Delhi,North,2022,5,8,6,1,0,30.5,0.0627,0.0397,21,18.0,31.0,36.0,28.0,28.766666666666666,27.755555555555556,2,18,127,152.5,5,0.05926666666666667,0.03923666666666667,0.0,433,0.5085484384805099,29,11320,45000,0.68,38.25,132.5,0.361,0,8,1
2022-05-09,LOC_001,28.6139,77.209,New Delhi,North,2022,5,9,0,0,0,30.3,0.0542,0.0438,29,21.0,26.0,16.0,28.428571428571427,29.2,27.81111111111111,2,19,128,151.5,5,0.058679999999999996,0.03944,0.0,454,0.7365944460414244,20,11320,45000,0.68,40.11,138.92,0.589,0,8,1
2022-05-10,LOC_001,28.6139,77.209,New Delhi,North,2022,5,10,1,0,0,30.1,0.061,0.0438,33,29.0,40.0,14.0,27.428571428571427,29.833333333333332,27.755555555555556,2,19,129,150.5,5,0.05875,0.03936,0.0,457,0.5539363990937658,27,11320,45000,0.68,40.37,139.84,0.404,0,8,1
2022-05-11,LOC_001,28.6139,77.209,New Delhi,North,2022,5,11,2,0,0,34.6,0.0534,0.0429,20,33.0,31.0,21.0,25.857142857142858,29.8,27.733333333333334,2,19,130,173.0,5,0.058526666666666664,0.03945,0.0,485,0.7740239549255132,19,11320,45000,0.68,42.84,148.41,0.627,0,8,1
2022-05-12,LOC_001,28.6139,77.209,New Delhi,North,2022,5,12,3,0,0,27.6,0.0437,0.0402,26,20.0,24.0,28.0,26.142857142857142,29.733333333333334,27.655555555555555,2,19,131,138.0,5,0.058339999999999996,0.03948,0.0,487,0.31559072263892013,37,11320,45000,0.68,43.02,149.02,0.199,0,8,1
2022-05-13,LOC_001,28.6139,77.209,New Delhi,North,2022,5,13,4,0,0,30.3,0.0664,0.0317,32,26.0,36.0,31.0,25.571428571428573,29.766666666666666,27.81111111111111,2,19,132,151.5,5,0.05831666666666667,0.03939000000000001,0.0,489,0.5011300409236162,29,11320,45000,0.68,43.2,149.63,0.356,0,8,1
2022-05-14,LOC_001,28.6139,77.209,New Delhi,North,2022,5,14,5,1,0,29.4,0.0535,0.0402,21,32.0,18.0,21.0,26.0,29.766666666666666,27.833333333333332,2,19,133,147.0,5,0.05799,0.03952,0.0,452,0.6409284655848722,24,11320,45000,0.68,39.93,138.31,0.487,0,8,1
2022-05-15,LOC_001,28.6139,77.209,New Delhi,North,2022,5,15,6,1,1,31.8,0.0701,0.0371,26,21.0,21.0,59.0,26.714285714285715,28.666666666666668,27.81111111111111,2,19,134,159.0,5,0.05793333333333333,0.039413333333333335,0.0,482,0.8809714326112914,14,11320,45000,0.68,42.58,147.49,0.758,0,8,1
2022-05-16,LOC_001,28.6139,77.209,New Delhi,North,2022,5,16,0,0,0,29.6,0.0653,0.0472,35,26.0,29.0,30.0,27.571428571428573,28.833333333333332,27.68888888888889,2,20,135,148.0,5,0.05819333333333333,0.03949,0.0,494,0.5707550639431037,27,11320,45000,0.68,43.64,151.16,0.417,0,8,1
2022-05-17,LOC_001,28.6139,77.209,New Delhi,North,2022,5,17,1,0,0,30.6,0.0658,0.039,15,35.0,33.0,24.0,25.0,28.533333333333335,27.566666666666666,2,20,136,153.0,5,0.05870666666666667,0.039343333333333334,0.0,452,0.5486551813899201,28,11320,45000,0.68,39.93,138.31,0.395,0,8,1
2022-05-18,LOC_001,28.6139,77.209,New Delhi,North,2022,5,18,2,0,0,31.2,0.0609,0.0392,32,15.0,20.0,37.0,26.714285714285715,28.366666666666667,27.666666666666668,2,20,137,156.0,5,0.05913,0.039656666666666666,0.0,466,0.5886973005596611,26,11320,45000,0.68,41.17,142.6,0.436,0,8,1
2022-05-19,LOC_001,28.6139,77.209,New Delhi,North,2022,5,19,3,0,0,33.8,0.0634,0.0379,37,32.0,26.0,29.0,28.285714285714285,28.633333333333333,27.755555555555556,2,20,138,169.0,5,0.058743333333333335,0.039573333333333335,0.0,428,0.5537455454554612,27,11320,45000,0.68,37.81,130.97,0.404,0,8,1
2022-05-20,LOC_001,28.6139,77.209,New Delhi,North,2022,5,20,4,0,0,31.7,0.0639,0.0379,27,37.0,32.0,40.0,27.571428571428573,28.2,27.877777777777776,2,20,139,158.5,5,0.05944000000000001,0.03951333333333333,0.0,420,0.8951126271800744,14,11320,45000,0.68,37.1,128.52,0.77,0,8,1
2022-05-21,LOC_001,28.6139,77.209,New Delhi,North,2022,5,21,5,1,0,39.2,0.0687,0.0384,22,27.0,21.0,33.0,27.714285714285715,27.833333333333332,27.88888888888889,2,20,140,196.0,5,0.06042,0.03947333333333334,0.0,472,0.7281160406794782,20,11320,45000,0.68,41.7,144.43,0.582,0,8,1
2022-05-22,LOC_001,28.6139,77.209,New Delhi,North,2022,5,22,6,1,0,31.8,0.0396,0.035,26,22.0,26.0,22.0,27.714285714285715,27.966666666666665,27.955555555555556,2,20,141,159.0,5,0.059616666666666665,0.03946333333333333,0.0,417,0.824428612527947,17,11320,45000,0.68,36.84,127.6,0.684,0,8,1
2022-05-23,LOC_001,28.6139,77.209,New Delhi,North,2022,5,23,0,0,0,31.9,0.0602,0.0484,19,26.0,35.0,19.0,25.428571428571427,27.966666666666665,27.833333333333332,2,21,142,159.5,5,0.05964333333333333,0.03958333333333333,0.0,443,0.7354924110555054,20,11320,45000,0.68,39.13,135.56,0.588,0,8,1
2022-05-24,LOC_001,28.6139,77.209,New Delhi,North,2022,5,24,1,0,0,32.3,0.0683,0.0289,32,19.0,15.0,17.0,27.857142857142858,28.466666666666665,27.822222222222223,2,21,143,161.5,5,0.060096666666666666,0.03934666666666666,0.0,405,0.8925267524952838,14,11320,45000,0.68,35.78,123.93,0.768,0,8,1
2022-05-25,LOC_001,28.6139,77.209,New Delhi,North,2022,5,25,2,0,0,35.3,0.0452,0.0457,32,32.0,32.0,30.0,27.857142857142858,28.533333333333335,27.92222222222222,2,21,144,176.5,5,0.05978666666666667,0.03973666666666666,0.0,446,0.649458214804939,24,11320,45000,0.68,39.4,136.48,0.494,0,8,1
2022-05-26,LOC_001,28.6139,77.209,New Delhi,North,2022,5,26,3,0,1,31.8,0.0663,0.0514,48,32.0,37.0,63.0,29.428571428571427,28.033333333333335,28.011111111111113,2,21,145,159.0,5,0.060230000000000006,0.040080000000000005,0.0,490,0.6463895306625271,24,11320,45000,0.68,43.29,149.94,0.491,0,8,1
2022-05-27,LOC_001,28.6139,77.209,New Delhi,North,2022,5,27,4,0,0,33.7,0.0554,0.0358,31,48.0,27.0,30.0,30.0,28.066666666666666,28.066666666666666,2,21,146,168.5,5,0.059873333333333334,0.03981333333333333,0.0,456,0.6487524591146886,24,11320,45000,0.68,40.28,139.54,0.493,0,8,1
2022-05-28,LOC_001,28.6139,77.209,New Delhi,North,2022,5,28,5,1,0,30.4,0.0607,0.0376,25,31.0,22.0,27.0,30.428571428571427,28.0,28.166666666666668,2,21,147,152.0,5,0.059989999999999995,0.04011666666666667,0.0,456,0.6594980039666526,23,11320,45000,0.68,40.28,139.54,0.508,0,8,1
2022-05-29,LOC_001,28.6139,77.209,New Delhi,North,2022,5,29,6,1,0,34.0,0.0704,0.0374,23,25.0,26.0,21.0,30.0,28.066666666666666,28.11111111111111,2,21,148,170.0,5,0.05979,0.04007000000000001,0.0,436,0.8951590179618671,14,11320,45000,0.68,38.52,133.42,0.77,0,8,1
2022-05-30,LOC_001,28.6139,77.209,New Delhi,North,2022,5,30,0,0,0,30.1,0.0556,0.0419,29,23.0,19.0,24.0,31.428571428571427,28.233333333333334,28.155555555555555,2,22,149,150.5,5,0.058616666666666664,0.039946666666666665,0.0,452,0.6453002154714407,24,11320,45000,0.68,39.93,138.31,0.49,0,8,1
2022-05-31,LOC_001,28.6139,77.209,New Delhi,North,2022,5,31,1,0,0,30.2,0.0687,0.0468,35,29.0,32.0,31.0,31.857142857142858,28.366666666666667,28.288888888888888,2,22,150,151.0,5,0.059443333333333334,0.04014,0.0,420,0.623687618898074,25,11320,45000,0.68,37.1,128.52,0.468,0,8,1
2022-06-01,LOC_001,28.6139,77.209,New Delhi,North,2022,6,1,2,0,1,40.6,0.0523,0.0338,49,35.0,32.0,26.0,34.285714285714285,29.133333333333333,28.6,2,22,151,243.60000000000002,6,0.059403333333333336,0.040113333333333334,0.0,413,0.7997856342677921,18,11320,45000,0.68,36.48,126.38,0.656,0,8,1
2022-06-02,LOC_001,28.6139,77.209,New Delhi,North,2022,6,2,3,0,0,39.5,0.0665,0.0397,19,49.0,48.0,40.0,30.142857142857142,28.433333333333334,28.4,2,22,152,237.0,6,0.059623333333333334,0.039856666666666665,0.0,495,0.7635274481165037,19,11320,45000,0.68,43.73,151.47,0.618,0,8,1
2022-06-03,LOC_001,28.6139,77.209,New Delhi,North,2022,6,3,4,0,0,31.6,0.0845,0.0406,32,19.0,31.0,31.0,30.285714285714285,28.466666666666665,28.455555555555556,2,22,153,189.60000000000002,6,0.05993333333333333,0.039786666666666665,0.0,466,0.38920686894344936,34,11320,45000,0.68,41.17,142.6,0.257,0,8,1
2022-06-04,LOC_001,28.6139,77.209,New Delhi,North,2022,6,4,5,1,0,37.2,0.0648,0.0411,22,32.0,25.0,24.0,29.857142857142858,28.4,28.433333333333334,2,22,154,223.20000000000002,6,0.06038666666666667,0.04005333333333332,0.0,493,0.5327138083137664,28,11320,45000,0.68,43.55,150.86,0.384,0,8,1
2022-06-05,LOC_001,28.6139,77.209,New Delhi,North,2022,6,5,6,1,0,36.4,0.0788,0.0467,18,22.0,23.0,36.0,29.142857142857142,27.8,28.38888888888889,2,22,155,218.39999999999998,6,0.06148,0.040183333333333335,0.0,477,0.6404568836434635,24,11320,45000,0.68,42.14,145.96,0.487,0,8,1
2022-06-06,LOC_001,28.6139,77.209,New Delhi,North,2022,6,6,0,0,0,33.5,0.0501,0.0394,40,18.0,29.0,18.0,30.714285714285715,28.533333333333335,28.544444444444444,2,23,156,201.0,6,0.06134666666666667,0.04030666666666667,0.0,438,0.3857149040082616,34,11320,45000,0.68,38.69,134.03,0.255,0,8,1
2022-06-07,LOC_001,28.6139,77.209,New Delhi,North,2022,6,7,1,0,0,38.3,0.0431,0.0476,31,40.0,35.0,21.0,30.142857142857142,28.866666666666667,28.61111111111111,2,23,157,229.79999999999998,6,0.060693333333333335,0.04057,0.0,447,0.798217055566824,18,11320,45000,0.68,39.49,136.78,0.655,0,8,1
2022-06-08,LOC_001,28.6139,77.209,New Delhi,North,2022,6,8,2,0,0,33.7,0.0499,0.0317,29,31.0,49.0,29.0,27.285714285714285,28.866666666666667,28.555555555555557,2,23,158,202.20000000000002,6,0.06055,0.04016666666666667,0.0,421,0.38218831660730584,34,11320,45000,0.68,37.19,128.83,0.252,0,8,1
2022-06-09,LOC_001,28.6139,77.209,New Delhi,North,2022,6,9,3,0,0,35.2,0.0471,0.0335,35,29.0,19.0,33.0,29.571428571428573,28.933333333333334,28.622222222222224,2,23,159,211.20000000000002,6,0.06008666666666666,0.03982333333333333,0.0,495,0.5601033348921767,27,11320,45000,0.68,43.73,151.47,0.409,0,8,1
2022-06-10,LOC_001,28.6139,77.209,New Delhi,North,2022,6,10,4,0,0,40.0,0.0574,0.0325,28,35.0,32.0,20.0,29.0,29.2,28.711111111111112,2,23,160,240.0,6,0.06022,0.03947666666666667,0.0,479,0.389123627438958,34,11320,45000,0.68,42.31,146.57,0.257,0,8,1
2022-06-11,LOC_001,28.6139,77.209,New Delhi,North,2022,6,11,5,1,0,34.2,0.033,0.0397,20,28.0,22.0,26.0,28.714285714285715,29.0,28.633333333333333,2,23,161,205.20000000000002,6,0.05986333333333334,0.03946,0.0,480,0.6112455078841379,25,11320,45000,0.68,42.4,146.88,0.458,0,8,1
2022-06-12,LOC_001,28.6139,77.209,New Delhi,North,2022,6,12,6,1,0,37.1,0.0785,0.0456,20,20.0,18.0,32.0,29.0,28.6,28.533333333333335,2,23,162,222.60000000000002,6,0.06026666666666667,0.03992333333333333,0.0,422,0.6983622443885305,22,11320,45000,0.68,37.28,129.13,0.545,0,8,1
2022-06-13,LOC_001,28.6139,77.209,New Delhi,North,2022,6,13,0,0,0,31.7,0.0857,0.0403,29,20.0,40.0,21.0,27.428571428571427,28.866666666666667,28.455555555555556,2,24,163,190.2,6,0.06133999999999999,0.03992666666666667,0.0,427,0.7173940806562675,21,11320,45000,0.68,37.72,130.66,0.567,0,8,1
2022-06-14,LOC_001,28.6139,77.209,New Delhi,North,2022,6,14,1,0,0,34.9,0.062,0.0393,30,29.0,31.0,26.0,27.285714285714285,29.0,28.433333333333334,2,24,164,209.39999999999998,6,0.06106999999999999,0.04,0.0,471,0.8804391224315862,14,11320,45000,0.68,41.61,144.13,0.757,0,8,1
2022-06-15,LOC_001,28.6139,77.209,New Delhi,North,2022,6,15,2,0,1,33.4,0.0597,0.0373,40,30.0,29.0,35.0,28.857142857142858,29.166666666666668,28.622222222222224,2,24,165,200.39999999999998,6,0.06088333333333333,0.039670000000000004,0.0,467,0.34466911296908154,36,11320,45000,0.68,41.25,142.9,0.221,0,8,1
2022-06-16,LOC_001,28.6139,77.209,New Delhi,North,2022,6,16,3,0,0,35.3,0.0575,0.0475,26,40.0,35.0,15.0,27.571428571428573,29.533333333333335,28.61111111111111,2,24,166,211.79999999999998,6,0.06060666666666666,0.03995333333333333,0.0,410,0.5684725989518554,27,11320,45000,0.68,36.22,125.46,0.415,0,8,1
2022-06-17,LOC_001,28.6139,77.209,New Delhi,North,2022,6,17,4,0,0,38.3,0.0725,0.0296,14,26.0,28.0,32.0,25.571428571428573,28.933333333333334,28.533333333333335,2,24,167,229.79999999999998,6,0.06099333333333333,0.03963333333333333,0.0,419,0.5223695837462317,29,11320,45000,0.68,37.01,128.21,0.371,0,8,1
2022-06-18,LOC_001,28.6139,77.209,New Delhi,North,2022,6,18,5,1,0,33.9,0.0459,0.0361,20,14.0,20.0,37.0,25.571428571428573,28.366666666666667,28.511111111111113,2,24,168,203.39999999999998,6,0.06041,0.039573333333333335,0.0,491,0.6106022453806428,25,11320,45000,0.68,43.37,150.25,0.458,0,8,1
2022-06-19,LOC_001,28.6139,77.209,New Delhi,North,2022,6,19,6,1,0,40.3,0.0694,0.0464,16,20.0,20.0,27.0,25.0,28.0,28.344444444444445,2,24,169,241.79999999999998,6,0.06059333333333334,0.039856666666666665,0.0,485,0.7193015777547433,21,11320,45000,0.68,42.84,148.41,0.568,0,8,1
2022-06-20,LOC_001,28.6139,77.209,New Delhi,North,2022,6,20,0,0,0,31.6,0.0548,0.0424,35,16.0,29.0,22.0,25.857142857142858,28.433333333333334,28.42222222222222,2,25,170,189.60000000000002,6,0.06013,0.03999,0.0,406,0.49025661350923977,30,11320,45000,0.68,35.87,124.24,0.343,0,8,1
2022-06-21,LOC_001,28.6139,77.209,New Delhi,North,2022,6,21,1,0,0,37.1,0.0576,0.0381,23,35.0,30.0,26.0,24.857142857142858,28.333333333333332,28.433333333333334,2,25,171,222.60000000000002,6,0.06072999999999999,0.040093333333333335,0.0,403,0.3590472498480062,35,11320,45000,0.68,35.6,123.32,0.233,0,8,1
2022-06-22,LOC_001,28.6139,77.209,New Delhi,North,2022,6,22,2,0,0,36.3,0.0564,0.0458,35,23.0,40.0,19.0,24.142857142857142,28.866666666666667,28.477777777777778,2,25,172,217.79999999999998,6,0.06060333333333333,0.04000666666666666,0.0,418,0.6459128897615707,24,11320,45000,0.68,36.93,127.91,0.491,0,8,1
2022-06-23,LOC_001,28.6139,77.209,New Delhi,North,2022,6,23,3,0,0,36.8,0.0659,0.0385,24,35.0,26.0,32.0,23.857142857142858,28.6,28.433333333333334,2,25,173,220.79999999999998,6,0.06052333333333334,0.04032666666666666,0.0,437,0.7617324123046437,19,11320,45000,0.68,38.6,133.72,0.617,0,8,1
2022-06-24,LOC_001,28.6139,77.209,New Delhi,North,2022,6,24,4,0,0,31.2,0.0692,0.0391,32,24.0,14.0,32.0,26.428571428571427,28.6,28.522222222222222,2,25,174,187.2,6,0.06132333333333333,0.040106666666666665,0.0,400,0.44337800010020934,32,11320,45000,0.68,35.34,122.4,0.301,0,8,1
2022-06-25,LOC_001,28.6139,77.209,New Delhi,North,2022,6,25,5,1,0,38.1,0.053,0.033,19,32.0,20.0,48.0,26.285714285714285,27.633333333333333,28.555555555555557,2,25,175,228.60000000000002,6,0.06088,0.03949333333333333,0.0,420,0.8398945551330039,16,11320,45000,0.68,37.1,128.52,0.706,0,8,1
2022-06-26,LOC_001,28.6139,77.209,New Delhi,North,2022,6,26,6,1,1,36.8,0.0472,0.0488,22,19.0,16.0,31.0,27.142857142857142,27.333333333333332,28.522222222222222,2,25,176,220.79999999999998,6,0.06060666666666667,0.039926666666666666,0.0,406,0.7653885755838457,19,11320,45000,0.68,35.87,124.24,0.62,0,8,1
2022-06-27,LOC_001,28.6139,77.209,New Delhi,North,2022,6,27,0,0,0,40.1,0.0621,0.0395,18,22.0,35.0,25.0,24.714285714285715,27.1,28.455555555555556,2,26,177,240.60000000000002,6,0.06065333333333334,0.03999,0.0,422,0.6941668379676574,22,11320,45000,0.68,37.28,129.13,0.541,0,8,1
2022-06-28,LOC_001,28.6139,77.209,New Delhi,North,2022,6,28,1,0,0,36.2,0.0596,0.0455,27,18.0,23.0,23.0,25.285714285714285,27.233333333333334,28.4,2,26,178,217.20000000000002,6,0.06029333333333333,0.04026,0.0,489,0.5192326807457567,29,11320,45000,0.68,43.2,149.63,0.369,0,8,1
2022-06-29,LOC_001,28.6139,77.209,New Delhi,North,2022,6,29,2,0,0,35.5,0.0564,0.0397,31,27.0,35.0,29.0,24.714285714285715,27.3,28.444444444444443,2,26,179,213.0,6,0.06032,0.04018666666666667,0.0,470,0.6555812478934165,23,11320,45000,0.68,41.52,143.82,0.505,0,8,1
2022-06-30,LOC_001,28.6139,77.209,New Delhi,North,2022,6,30,3,0,0,29.9,0.0465,0.0437,32,31.0,24.0,35.0,25.857142857142858,27.2,28.244444444444444,2,26,180,179.39999999999998,6,0.059579999999999994,0.04008333333333333,0.0,418,0.8730475446870047,15,11320,45000,0.68,36.93,127.91,0.742,0,8,1
2022-07-01,LOC_001,28.6139,77.209,New Delhi,North,2022,7,1,4,0,1,29.4,0.0602,0.0417,34,32.0,32.0,49.0,26.142857142857142,26.7,28.355555555555554,3,26,181,205.79999999999998,7,0.05984333333333333,0.04034666666666667,0.0,424,0.4140633675960501,33,11320,45000,0.68,37.46,129.74,0.277,0,8,1
2022-07-02,LOC_001,28.6139,77.209,New Delhi,North,2022,7,2,5,1,0,27.7,0.062,0.0351,14,34.0,19.0,19.0,25.428571428571427,26.533333333333335,28.266666666666666,3,26,182,193.9,7,0.059693333333333334,0.04019333333333333,0.0,447,0.7782788559917564,18,11320,45000,0.68,39.49,136.78,0.638,0,8,1
2022-07-03,LOC_001,28.6139,77.209,New Delhi,North,2022,7,3,6,1,0,24.9,0.0703,0.0424,17,14.0,22.0,32.0,24.714285714285715,26.033333333333335,28.022222222222222,3,26,183,174.29999999999998,7,0.05922,0.040253333333333335,0.0,483,0.7878134030090265,18,11320,45000,0.68,42.67,147.8,0.646,0,8,1
2022-07-04,LOC_001,28.6139,77.209,New Delhi,North,2022,7,4,0,0,0,32.9,0.0767,0.0451,23,17.0,18.0,22.0,25.428571428571427,26.066666666666666,27.877777777777776,3,27,184,230.29999999999998,7,0.059616666666666665,0.040386666666666675,0.0,420,0.3924060054133456,34,11320,45000,0.68,37.1,128.52,0.259,0,8,1
2022-07-05,LOC_001,28.6139,77.209,New Delhi,North,2022,7,5,1,0,0,26.2,0.0538,0.0401,14,23.0,27.0,18.0,23.571428571428573,25.933333333333334,27.755555555555556,3,27,185,183.4,7,0.05878333333333333,0.04016666666666666,0.0,476,0.40496585808812446,33,11320,45000,0.68,42.05,145.66,0.271,0,8,1
2022-07-06,LOC_001,28.6139,77.209,New Delhi,North,2022,7,6,2,0,0,27.8,0.0619,0.0362,24,14.0,31.0,40.0,22.571428571428573,25.4,27.733333333333334,3,27,186,194.6,7,0.05917666666666666,0.04006,0.0,453,0.6739336575243662,23,11320,45000,0.68,40.02,138.62,0.519,0,8,1
2022-07-07,LOC_001,28.6139,77.209,New Delhi,North,2022,7,7,3,0,0,25.8,0.0508,0.0332,19,24.0,32.0,31.0,20.714285714285715,25.0,27.544444444444444,3,27,187,180.6,7,0.05943333333333333,0.03958,0.0,444,0.85245086819781,15,11320,45000,0.68,39.22,135.86,0.725,0,8,1
2022-07-08,LOC_001,28.6139,77.209,New Delhi,North,2022,7,8,4,0,0,33.2,0.0505,0.0532,18,19.0,34.0,29.0,18.428571428571427,24.633333333333333,27.566666666666666,3,27,188,232.40000000000003,7,0.05945333333333333,0.04029666666666666,0.0,440,0.4453444095964706,32,11320,45000,0.68,38.87,134.64,0.303,0,8,1
2022-07-09,LOC_001,28.6139,77.209,New Delhi,North,2022,7,9,5,1,0,30.6,0.0514,0.0435,17,18.0,14.0,35.0,18.857142857142858,24.033333333333335,27.6,3,27,189,214.20000000000002,7,0.059596666666666666,0.040630000000000006,0.0,400,0.36504942984802125,35,11320,45000,0.68,35.34,122.4,0.237,0,8,1
